Date,Open,High,Low,Close,Volume
2019-12-27,9.45,9.46,9.35,9.36,28273603
2019-12-30,9.34,9.35,9.23,9.25,36085418
2019-12-31,9.25,9.33,9.24,9.3,32345377
2020-01-02,9.29,9.42,9.19,9.42,43432239
2020-01-03,9.31,9.37,9.15,9.21,45059915
2020-01-06,9.1,9.17,9.06,9.16,43380677
2020-01-07,9.2,9.25,9.12,9.25,45334552
2020-01-08,9.23,9.3,9.17,9.25,46003049
2020-01-09,9.3,9.31,9.18,9.26,51905116
2020-01-10,9.27,9.36,9.25,9.25,39819244
2020-01-13,9.25,9.26,9.11,9.24,48562151
2020-01-14,9.22,9.33,9.21,9.29,42936052
2020-01-15,9.27,9.3,9.18,9.19,55923869
2020-01-16,9.23,9.28,9.15,9.17,44310388
2020-01-17,9.19,9.23,9.13,9.16,41644871
2020-01-21,9.15,9.22,9.1,9.21,49556423
2020-01-22,9.22,9.25,9.15,9.16,39914759
2020-01-23,9.14,9.16,8.93,9.14,75848669
2020-01-24,9.11,9.12,8.96,9,68100949
2020-01-27,8.88,8.96,8.78,8.89,60769335
2020-01-28,8.94,9,8.86,8.97,85163404
2020-01-29,8.85,8.96,8.84,8.86,59070709
2020-01-30,8.81,8.84,8.73,8.84,42827802
2020-01-31,8.78,8.84,8.74,8.82,59813731
2020-02-03,8.85,9.14,8.85,8.98,71432659
2020-02-04,9.08,9.24,9.07,9.18,86196417
2020-02-05,8.41,8.48,8.26,8.31,145792527
2020-02-06,8.37,8.38,8.25,8.25,68823367
2020-02-07,8.21,8.21,8.02,8.11,98256476
2020-02-10,8.15,8.15,8.05,8.06,71834905
2020-02-11,8.1,8.15,8.08,8.1,80164532
2020-02-12,8.14,8.33,8.13,8.24,111536751
2020-02-13,8.21,8.36,8.21,8.25,67648837
2020-02-14,8.27,8.27,8.08,8.1,46359668
2020-02-18,8.12,8.15,8.02,8.06,65207478
2020-02-19,8.06,8.1,8,8,69668178
2020-02-20,8,8.07,7.99,8.03,52318244
2020-02-21,8.02,8.03,7.89,7.89,58326329
2020-02-24,7.7,7.72,7.55,7.57,110048156
2020-02-25,7.68,7.68,7.22,7.23,108888298
2020-02-26,7.3,7.46,7.21,7.21,92524842
2020-02-27,7.13,7.28,6.92,6.97,118642394
2020-02-28,6.84,6.96,6.67,6.96,116546727
2020-03-02,7.11,7.23,6.88,7.2,96766032
2020-03-03,7.29,7.34,6.89,6.97,97457775
2020-03-04,7.09,7.09,6.92,7.08,70588065
2020-03-05,6.96,6.97,6.71,6.74,78070888
2020-03-06,6.6,6.68,6.4,6.49,109932196
2020-03-09,5.97,6.14,5.87,5.9,103901655
2020-03-10,6.26,6.29,5.8,6.26,101873628
2020-03-11,6.06,6.11,5.88,5.9,98639098
2020-03-12,5.38,5.69,5.2,5.35,89453102
2020-03-13,5.87,5.9,5.12,5.63,125375287
2020-03-16,5.04,5.22,5,5.01,110310935
2020-03-17,5.08,5.14,4.7,5.01,104233465
2020-03-18,4.75,4.84,4.1,4.5,125954745
2020-03-19,4.33,4.58,4.1,4.47,126603765
2020-03-20,4.54,4.75,4.25,4.33,129378586
2020-03-23,4.27,4.52,3.96,4.01,134925017
2020-03-24,4.47,4.99,4.26,4.95,146192141
2020-03-25,5.77,5.87,5.12,5.39,198999447
2020-03-26,5.36,5.65,5.16,5.25,138297998
2020-03-27,5.07,5.3,4.91,5.19,106324033
2020-03-30,5.11,5.12,4.93,5.03,97879666
2020-03-31,5.03,5.19,4.75,4.83,231800752
2020-04-01,4.63,4.77,4.36,4.4,119174506
2020-04-02,4.39,4.57,4.25,4.36,90891690
2020-04-03,4.4,4.42,4.17,4.24,85659866
2020-04-06,4.54,4.67,4.41,4.53,102205319
2020-04-07,4.85,5.03,4.63,4.71,115150448
2020-04-08,4.86,5.09,4.8,5.03,117022189
2020-04-09,5.51,5.75,5.24,5.37,175833664
2020-04-13,5.43,5.43,5.02,5.16,99320002
2020-04-14,5.27,5.44,5.16,5.29,74877032
2020-04-15,5.06,5.14,4.95,5.03,74727746
2020-04-16,5.06,5.07,4.89,4.94,58951213
2020-04-17,5.17,5.28,5.03,5.12,91989318
2020-04-20,5.01,5.09,4.91,4.98,71079442
2020-04-21,4.89,4.92,4.72,4.77,82400209
2020-04-22,4.87,4.89,4.75,4.77,62398608
2020-04-23,4.8,4.98,4.77,4.89,61959760
2020-04-24,4.93,4.96,4.8,4.87,54352479
2020-04-27,4.91,5.19,4.88,5.17,91082846
2020-04-28,5.49,5.54,5.22,5.38,106222815
2020-04-29,5.33,5.5,5.21,5.26,126393015
2020-04-30,5.16,5.24,5.06,5.09,93437941
2020-05-01,5.02,5.05,4.9,4.92,82660057
2020-05-04,4.88,4.97,4.77,4.86,84214747
2020-05-05,4.99,5.09,4.94,4.97,96301286
2020-05-06,5.05,5.09,4.82,4.87,89390419
2020-05-07,4.9,4.98,4.85,4.87,67222935
2020-05-08,4.96,5.25,4.95,5.24,101333782
2020-05-11,5.18,5.19,5.05,5.12,75734000
2020-05-12,5.15,5.22,4.97,4.98,70965193
2020-05-13,5,5.01,4.66,4.72,100192290
2020-05-14,4.65,4.92,4.52,4.89,108061111
2020-05-15,4.8,4.94,4.75,4.9,80544650
2020-05-18,5.12,5.33,5.12,5.31,136241424
2020-05-19,5.27,5.45,5.15,5.3,94836282
2020-05-20,5.38,5.54,5.37,5.49,87685371
2020-05-21,5.45,5.69,5.44,5.63,87098219
2020-05-22,5.68,5.73,5.5,5.65,76656465
2020-05-26,5.92,5.99,5.82,5.84,86046301
2020-05-27,6.01,6.09,5.84,6.03,110413883
2020-05-28,6.05,6.07,5.81,5.85,77126187
2020-05-29,5.75,5.8,5.57,5.71,93039226
2020-06-01,5.73,5.88,5.67,5.87,61938822
2020-06-02,5.96,6,5.83,5.9,80046000
2020-06-03,5.99,6.27,5.92,6.19,98876582
2020-06-04,6.2,6.58,6.12,6.57,115798591
2020-06-05,7.24,7.5,7.02,7.34,208648166
2020-06-08,7.53,7.74,7.37,7.53,113169300
2020-06-09,7.22,7.44,7.05,7.24,115749606
2020-06-10,7.33,7.34,6.77,6.81,147327062
2020-06-11,6.07,6.46,6.04,6.13,116184727
2020-06-12,6.56,6.63,6.3,6.46,88778026
2020-06-15,6.18,6.58,6.11,6.5,104742595
2020-06-16,6.87,6.87,6.44,6.55,109535182
2020-06-17,6.56,6.56,6.31,6.33,67831355
2020-06-18,6.26,6.45,6.19,6.33,61301776
2020-06-19,6.64,6.69,6.23,6.23,126127803
2020-06-22,6.27,6.28,6.13,6.28,71724254
2020-06-23,6.33,6.38,6.14,6.15,86672823
2020-06-24,6.06,6.12,5.86,5.95,75536274
2020-06-25,5.86,6.05,5.8,6.03,73612736
2020-06-26,6.04,6.07,5.81,5.91,118435386
2020-06-29,5.91,6.07,5.81,6.01,58208433
2020-06-30,5.98,6.1,5.9,6.08,61909299
2020-07-01,6.1,6.18,5.95,5.98,62454691
2020-07-02,6.1,6.17,6,6.05,67270506
2020-07-06,6.14,6.2,6.11,6.19,63921782
2020-07-07,6.14,6.2,6.09,6.12,56651981
2020-07-08,6.13,6.18,6.05,6.09,60928647
2020-07-09,6.09,6.1,5.82,5.84,82693009
2020-07-10,5.8,6.1,5.74,6.1,73710729
2020-07-13,6.15,6.22,6.05,6.06,80190674
2020-07-14,6.18,6.39,6.08,6.36,106131848
