Date,Open,High,Low,Close,Volume
2019-09-23,17.29,17.51,17.26,17.51,24268613
2019-09-24,17.2,17.46,17.07,17.44,27662436
2019-09-25,17.29,17.35,16.67,16.71,29554785
2019-09-26,16.76,16.89,16.63,16.67,20381052
2019-09-27,16.26,16.49,16.19,16.36,25369402
2019-09-30,16.03,16.1,15.83,15.92,29355948
2019-10-01,15.96,16.21,15.91,16.15,23358777
2019-10-02,16.33,16.54,16.27,16.43,21350763
2019-10-03,16.38,16.65,16.37,16.43,24527003
2019-10-04,16.3,16.46,16.25,16.41,17226394
2019-10-07,16.38,16.46,16.28,16.3,8412018
2019-10-08,16.6,16.66,16.49,16.61,19979264
2019-10-09,16.68,16.68,16.54,16.6,15513322
2019-10-10,16.47,16.49,16.29,16.37,15081948
2019-10-11,16.38,16.42,16.21,16.37,28144182
2019-10-14,16.43,16.55,16.4,16.49,10411434
2019-10-15,16.39,16.39,16.21,16.27,19757051
2019-10-16,16.25,16.29,16.15,16.26,15311861
2019-10-17,16.4,16.5,16.36,16.4,14245338
2019-10-18,16.38,16.45,16.35,16.41,15862010
2019-10-21,16.65,16.68,16.38,16.41,17782573
2019-10-22,16.4,16.46,16.29,16.37,12075735
2019-10-23,16.43,16.47,16.38,16.39,8540320
2019-10-24,16.61,16.69,16.57,16.65,14953450
2019-10-25,17.08,17.11,16.68,16.89,25824826
2019-10-28,16.8,16.81,16.62,16.68,13873304
2019-10-29,16.53,16.74,16.5,16.65,13722359
2019-10-30,16.68,16.73,16.44,16.73,15563711
2019-10-31,16.86,17,16.81,16.92,15539201
2019-11-01,16.86,16.93,16.82,16.92,13063185
2019-11-04,16.94,16.97,16.79,16.85,12990076
2019-11-05,16.59,16.63,16.39,16.44,22623348
2019-11-06,16.43,16.5,16.39,16.47,11237972
2019-11-07,16.44,16.46,15.84,16,31701716
2019-11-08,15.77,15.88,15.7,15.7,20154817
2019-11-11,15.74,15.8,15.57,15.75,15008504
2019-11-12,15.69,15.73,15.55,15.72,13814107
2019-11-13,15.82,15.9,15.76,15.83,12097837
2019-11-14,15.87,15.97,15.77,15.9,9141394
2019-11-15,15.81,15.9,15.79,15.85,9715041
2019-11-18,15.88,15.94,15.84,15.92,7990749
2019-11-19,15.88,16.06,15.87,16.02,8945838
2019-11-20,15.97,16.05,15.92,16.04,11763424
2019-11-21,16,16.06,15.95,15.99,8211398
2019-11-22,15.98,16.01,15.88,15.9,7819144
2019-11-25,15.81,15.88,15.77,15.78,8823366
2019-11-26,15.82,15.99,15.72,15.99,11261963
2019-11-27,15.85,15.9,15.82,15.84,14430011
2019-11-29,15.79,15.93,15.76,15.92,6371708
2019-12-02,15.8,15.87,15.77,15.8,9184706
2019-12-03,16.02,16.08,16,16.05,13113183
2019-12-04,15.95,15.95,15.7,15.76,15152019
2019-12-05,15.74,15.9,15.74,15.85,9091979
2019-12-06,15.61,15.61,15.44,15.48,19256547
2019-12-09,15.5,15.54,15.48,15.5,6761395
2019-12-10,15.59,15.62,15.52,15.57,5869536
2019-12-11,15.59,15.85,15.56,15.75,12816236
2019-12-12,15.96,15.96,15.66,15.85,15772006
2019-12-13,15.78,15.86,15.74,15.84,11152487
2019-12-16,15.89,15.95,15.85,15.91,9581236
2019-12-17,15.9,15.93,15.84,15.88,5863132
2019-12-18,15.82,15.9,15.82,15.9,4459068
2019-12-19,15.87,16,15.84,15.94,8034180
2019-12-20,16.07,16.12,15.96,16.04,11683207
2019-12-23,16.16,16.3,16.16,16.28,12808741
2019-12-24,16.46,16.61,16.45,16.58,11735252
2019-12-26,16.78,16.86,16.58,16.73,16468758
2019-12-27,16.7,16.79,16.57,16.58,12694907
2019-12-30,16.7,16.78,16.67,16.74,10857198
2019-12-31,16.77,16.81,16.64,16.68,11184531
2020-01-02,16.84,16.9,16.75,16.81,13492427
2020-01-03,16.92,16.95,16.8,16.84,13528880
2020-01-06,17.17,17.18,16.82,16.94,18069216
2020-01-07,16.98,17.21,16.93,17.17,16001211
2020-01-08,17.16,17.19,16.86,16.93,29947704
2020-01-09,16.72,16.76,16.62,16.72,14807326
2020-01-10,16.8,16.96,16.78,16.89,9406627
2020-01-13,16.84,16.85,16.73,16.78,10658665
2020-01-14,16.6,16.68,16.54,16.62,12185319
2020-01-15,16.73,16.85,16.7,16.81,10948914
2020-01-16,16.78,16.82,16.72,16.77,8376483
2020-01-17,16.83,16.89,16.74,16.82,12339229
2020-01-21,16.5,16.71,16.46,16.64,13645125
2020-01-22,16.71,16.75,16.62,16.66,7441784
2020-01-23,16.58,16.69,16.56,16.61,10803413
2020-01-24,16.69,16.95,16.68,16.91,16075049
2020-01-27,17.04,17.06,16.84,16.89,11885598
2020-01-28,16.58,16.61,16.28,16.32,27626330
2020-01-29,16.28,16.43,16.27,16.41,9629913
2020-01-30,16.73,16.85,16.59,16.68,22673756
2020-01-31,16.69,16.9,16.68,16.82,17223371
2020-02-03,16.61,16.62,16.43,16.5,17770561
2020-02-04,16.52,16.54,16.36,16.45,13522262
2020-02-05,16.45,16.48,16.39,16.46,8713851
2020-02-06,16.65,16.66,16.55,16.63,10583480
2020-02-07,16.61,16.64,16.47,16.54,11066421
2020-02-10,16.59,16.66,16.54,16.61,7382747
2020-02-11,16.54,16.55,16.4,16.48,10832680
2020-02-12,16.35,16.4,16.3,16.33,10358679
2020-02-13,16.53,16.55,16.45,16.46,7589232
2020-02-14,16.61,16.62,16.54,16.56,8611213
2020-02-18,16.78,17.02,16.73,17.01,18508009
2020-02-19,17.04,17.24,16.99,17.23,16491213
2020-02-20,17.09,17.2,17.07,17.14,13454324
2020-02-21,17.27,17.41,17.24,17.28,18341673
2020-02-24,17.56,17.69,17.3,17.4,29339006
2020-02-25,17.13,17.2,16.66,16.71,42614665
2020-02-26,16.7,16.82,16.6,16.68,22378768
2020-02-27,16.79,16.84,16.45,16.47,40098566
2020-02-28,15.89,15.89,15.28,15.53,68672694
2020-03-02,15.61,15.71,15.53,15.56,29297880
2020-03-03,15.73,16.31,15.7,16.02,51453112
2020-03-04,16.01,16.11,15.94,16.09,15904610
2020-03-05,16.12,16.3,16.1,16.3,16083992
2020-03-06,16.24,16.26,15.89,16.18,27540452
2020-03-09,15.78,15.95,15.63,15.88,34388951
2020-03-10,15.88,15.89,15.69,15.73,26387324
2020-03-11,15.8,15.86,15.55,15.63,26575224
2020-03-12,15,15.12,14.48,14.62,60548668
2020-03-13,14.67,14.69,13.47,13.69,66735961
2020-03-16,11.83,12.41,11.68,12,56056818
2020-03-17,11.64,12.38,11.52,11.88,55691236
2020-03-18,11.44,11.62,10.86,11.21,63234614
2020-03-19,11.34,11.44,11.04,11.32,52642205
2020-03-20,11.72,11.93,11.52,11.62,41231773
2020-03-23,11.97,12.39,11.87,12.31,47133090
2020-03-24,13.23,13.38,12.87,13.29,41209447
2020-03-25,13.26,13.65,13.19,13.51,40503419
2020-03-26,13.59,13.71,13.35,13.53,35076445
2020-03-27,13.51,13.53,13.29,13.44,19555558
2020-03-30,13.06,13.27,12.88,13.16,26617549
2020-03-31,13.12,13.32,12.95,13.05,23214822
2020-04-01,13,13.14,12.87,13.02,17824215
2020-04-02,13.42,13.59,13.35,13.53,20635356
2020-04-03,13.48,13.54,13.33,13.46,15810613
2020-04-06,13.57,14.09,13.47,14.03,33922460
2020-04-07,14.21,14.23,13.87,13.99,22812226
2020-04-08,14.03,14.07,13.87,13.94,14213736
2020-04-09,14.31,14.52,14.19,14.34,30312880
2020-04-13,14.19,14.49,14.13,14.4,19793734
2020-04-14,14.58,14.79,14.46,14.65,25722507
2020-04-15,14.49,14.5,14.25,14.49,18239744
2020-04-16,14.37,14.51,14.18,14.51,19663949
2020-04-17,14.27,14.31,14.07,14.15,17462355
2020-04-20,14.2,14.4,14.19,14.26,18226835
2020-04-21,13.66,13.91,13.55,13.88,24274267
2020-04-22,14.01,14.14,13.93,14.09,19268559
2020-04-23,14.25,14.41,14.09,14.21,21764503
2020-04-24,14.28,14.32,14.01,14.21,15131773
2020-04-27,14.21,14.23,14.01,14.21,11423497
2020-04-28,14.19,14.19,13.97,14.1,11221280
2020-04-29,14.18,14.36,14.07,14.28,16889543
2020-04-30,14.07,14.17,13.76,13.98,26829126
2020-05-01,13.9,14.02,13.75,13.92,16724413
2020-05-04,13.81,13.88,13.73,13.77,17912764
2020-05-05,13.92,14.03,13.82,13.93,16678428
2020-05-06,13.95,14,13.88,13.92,10596021
2020-05-07,14.06,14.4,14.03,14.26,37394798
2020-05-08,14.36,14.6,14.35,14.44,31544344
2020-05-11,14.5,14.52,14.31,14.44,18529392
2020-05-12,14.51,14.58,14.39,14.42,19816586
2020-05-13,14.45,14.57,14.38,14.55,19797917
2020-05-14,14.49,14.83,14.47,14.81,33095802
2020-05-15,15.42,15.61,15.24,15.51,54736203
2020-05-18,15.95,16.04,15.74,15.79,48124290
2020-05-19,16.15,16.32,16.07,16.17,48516914
2020-05-20,16.27,16.45,16.21,16.36,39047948
2020-05-21,16.13,16.15,15.71,15.96,37580259
2020-05-22,15.96,16.09,15.91,16.04,25203359
2020-05-26,16.28,16.28,15.86,15.97,30607218
2020-05-27,15.75,16.2,15.72,16.15,36108970
2020-05-28,16.24,16.34,16.1,16.19,30255738
2020-05-29,16.55,16.7,16.49,16.66,42255863
2020-06-01,16.86,17.1,16.83,17.1,31283169
2020-06-02,17.06,17.07,16.57,16.84,32202592
2020-06-03,16.5,16.56,16.27,16.48,36302865
2020-06-04,16.54,16.64,16.36,16.54,20272495
2020-06-05,16.18,16.23,16.04,16.2,27360385
2020-06-08,16.35,16.6,16.27,16.59,25594822
2020-06-09,16.43,16.57,16.36,16.42,18582710
2020-06-10,16.7,16.96,16.36,16.96,40556950
2020-06-11,16.75,16.88,16.28,16.44,41000093
2020-06-12,16.44,16.55,16.21,16.28,31220554
2020-06-15,15.87,16.28,15.79,16.23,28946327
2020-06-16,16.2,16.38,16.18,16.26,23368015
2020-06-17,16.34,16.41,16.25,16.33,13485680
2020-06-18,16.2,16.25,16.12,16.21,15444939
2020-06-19,16.43,16.6,16.36,16.49,26968822
2020-06-22,16.72,16.81,16.46,16.5,26625376
2020-06-23,16.73,16.77,16.64,16.76,25742469
2020-06-24,16.36,16.62,16.24,16.28,25976497
2020-06-25,16.5,16.61,16.41,16.59,16699833
2020-06-26,16.49,16.73,16.29,16.63,26029207
2020-06-29,16.58,16.66,16.49,16.65,13861902
2020-06-30,16.65,17.01,16.65,17.01,37872863
2020-07-01,17.01,17.03,16.61,16.82,36577144
2020-07-02,16.7,16.89,16.67,16.71,18564074
2020-07-06,17.08,17.16,16.95,17.05,24977639
2020-07-07,16.93,17.12,16.92,17.01,25945181
2020-07-08,17.33,17.49,17.3,17.49,37782447
2020-07-09,17.7,17.74,17.22,17.38,40376175
2020-07-10,17.49,17.53,17.3,17.43,20454508
2020-07-13,17.99,18.08,17.71,17.73,49876286
2020-07-14,17.71,18,17.67,17.97,35495226
